Year,State,County,HAI,Operative_Procedure,Facility_ID,Facility_Name,Hospital_Category_RiskAdjustment,Facility_Type,Procedure_Count,Infections_Reported,Infections_Predicted,SIR,SIR_CI_95_Lower_Limit,SIR_CI_95_Upper_Limit,Comparison,Met_2020_Goal,SIR_2015,Notes
2023,California,Los Angeles,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),930000157,Providence Little Company of Mary Medical Center San Pedro,Acute Care Hospital,"Community, 125-250 Beds",52,0,0.22,0,0,16.54,Same,Yes,0,\ See Data Dictionary
2023,California,Los Angeles,Surgical Site Infections (SSI),Gallbladder surgery,930000157,Providence Little Company of Mary Medical Center San Pedro,Acute Care Hospital,"Community, 125-250 Beds",86,0,0.21,0,0,17.65,Same,Yes,0,\ See Data Dictionary
2023,California,Los Angeles,Surgical Site Infections (SSI),Gastric surgery,930000157,Providence Little Company of Mary Medical Center San Pedro,Acute Care Hospital,"Community, 125-250 Beds",98,0,0.28,0,0,13.08,Same,Yes,,\ See Data Dictionary
2023,California,Los Angeles,Surgical Site Infections (SSI),Hip prosthesis,930000157,Providence Little Company of Mary Medical Center San Pedro,Acute Care Hospital,"Community, 125-250 Beds",35,0,0.19,,,,,,2,
2023,California,Los Angeles,Surgical Site Infections (SSI),"Hysterectomy, abdominal",930000157,Providence Little Company of Mary Medical Center San Pedro,Acute Care Hospital,"Community, 125-250 Beds",32,0,0.22,0,0,16.47,Same,Yes,,\ See Data Dictionary
2023,California,Los Angeles,Surgical Site Infections (SSI),Kidney surgery,930000157,Providence Little Company of Mary Medical Center San Pedro,Acute Care Hospital,"Community, 125-250 Beds",6,0,0.02,,,,,,,
2023,California,Los Angeles,Surgical Site Infections (SSI),Knee prosthesis,930000157,Providence Little Company of Mary Medical Center San Pedro,Acute Care Hospital,"Community, 125-250 Beds",31,0,0.15,,,,,,0,
2023,California,Los Angeles,Surgical Site Infections (SSI),Open reduction of fracture,930000157,Providence Little Company of Mary Medical Center San Pedro,Acute Care Hospital,"Community, 125-250 Beds",46,0,0.33,0,0,11.28,Same,Yes,0,\ See Data Dictionary
2023,California,Los Angeles,Surgical Site Infections (SSI),Ovarian surgery,930000157,Providence Little Company of Mary Medical Center San Pedro,Acute Care Hospital,"Community, 125-250 Beds",22,0,0.01,,,,,,,
2023,California,Los Angeles,Surgical Site Infections (SSI),Rectal surgery,930000157,Providence Little Company of Mary Medical Center San Pedro,Acute Care Hospital,"Community, 125-250 Beds",3,0,0.02,,,,,,,
2023,California,Los Angeles,Surgical Site Infections (SSI),Small bowel surgery,930000157,Providence Little Company of Mary Medical Center San Pedro,Acute Care Hospital,"Community, 125-250 Beds",16,0,0.32,0,0,11.64,Same,Yes,0,\ See Data Dictionary
2023,California,Los Angeles,Surgical Site Infections (SSI),Thoracic surgery,930000157,Providence Little Company of Mary Medical Center San Pedro,Acute Care Hospital,"Community, 125-250 Beds",8,0,0.02,,,,,,,
2023,California,Los Angeles,Surgical Site Infections (SSI),All procedures,930000158,Docs Surgical Hospital,Acute Care Hospital,"Community, <125 Beds",270,0,0.93,0,0,3.95,Same,Yes,,\ See Data Dictionary
2023,California,Los Angeles,Surgical Site Infections (SSI),Hip prosthesis,930000158,Docs Surgical Hospital,Acute Care Hospital,"Community, <125 Beds",55,0,0.23,0,0,15.9,Same,Yes,,\ See Data Dictionary
2023,California,Los Angeles,Surgical Site Infections (SSI),Knee prosthesis,930000158,Docs Surgical Hospital,Acute Care Hospital,"Community, <125 Beds",90,0,0.21,0,0,17.65,Same,Yes,,\ See Data Dictionary
2023,California,Los Angeles,Surgical Site Infections (SSI),Open reduction of fracture,930000158,Docs Surgical Hospital,Acute Care Hospital,"Community, <125 Beds",6,0,0.03,,,,,,,
2023,California,Los Angeles,Surgical Site Infections (SSI),Spinal fusion,930000158,Docs Surgical Hospital,Acute Care Hospital,"Community, <125 Beds",119,0,0.47,0,0,7.93,Same,Yes,,\ See Data Dictionary
2023,California,Los Angeles,Surgical Site Infections (SSI),All procedures,930000162,Ronald Reagan UCLA Medical Center,Acute Care Hospital,Major Teaching,5533,39,73.01,0.53,0.39,0.72,Better,Yes,,
2023,California,Los Angeles,Surgical Site Infections (SSI),Appendix surgery,930000162,Ronald Reagan UCLA Medical Center,Acute Care Hospital,Major Teaching,49,0,0.33,0,0,11.11,Same,Yes,0,\ See Data Dictionary
2023,California,Los Angeles,Surgical Site Infections (SSI),"Bile duct, liver or pancreatic surgery",930000162,Ronald Reagan UCLA Medical Center,Acute Care Hospital,Major Teaching,233,2,10.56,0.19,0.03,0.63,Better,Yes,0.77,
2023,California,Los Angeles,Surgical Site Infections (SSI),Cardiac surgery,930000162,Ronald Reagan UCLA Medical Center,Acute Care Hospital,Major Teaching,468,0,2.27,0,0,1.32,Same,Yes,1.01,
2023,California,Los Angeles,Surgical Site Infections (SSI),Cesarean section,930000162,Ronald Reagan UCLA Medical Center,Acute Care Hospital,Major Teaching,548,1,1.68,0.6,0.03,2.94,Same,Yes,0,
2023,California,Los Angeles,Surgical Site Infections (SSI),Colon surgery,930000162,Ronald Reagan UCLA Medical Center,Acute Care Hospital,Major Teaching,289,12,10.49,1.14,0.62,1.95,Same,No,1.36,
2023,California,Los Angeles,Surgical Site Infections (SSI),"Coronary bypass,chest and donor incisions",930000162,Ronald Reagan UCLA Medical Center,Acute Care Hospital,Major Teaching,222,1,2.57,0.39,0.02,1.92,Same,Yes,,
2023,California,Los Angeles,Surgical Site Infections (SSI),"Coronary bypass,chest incision only",930000162,Ronald Reagan UCLA Medical Center,Acute Care Hospital,Major Teaching,20,0,0.26,0,0,13.97,Same,Yes,,\ See Data Dictionary
2023,California,Los Angeles,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),930000162,Ronald Reagan UCLA Medical Center,Acute Care Hospital,Major Teaching,720,4,5.35,0.75,0.24,1.8,Same,No,0.41,
2023,California,Los Angeles,Surgical Site Infections (SSI),Gallbladder surgery,930000162,Ronald Reagan UCLA Medical Center,Acute Care Hospital,Major Teaching,132,2,1.52,1.32,0.22,4.35,Same,No,0,
2023,California,Los Angeles,Surgical Site Infections (SSI),Gastric surgery,930000162,Ronald Reagan UCLA Medical Center,Acute Care Hospital,Major Teaching,303,0,2.53,0,0,1.18,Same,Yes,0.7,
2023,California,Los Angeles,Surgical Site Infections (SSI),Heart transplant,930000162,Ronald Reagan UCLA Medical Center,Acute Care Hospital,Major Teaching,75,0,0.48,0,0,7.69,Same,Yes,0,\ See Data Dictionary
2023,California,Los Angeles,Surgical Site Infections (SSI),Hip prosthesis,930000162,Ronald Reagan UCLA Medical Center,Acute Care Hospital,Major Teaching,35,1,0.45,2.23,0.06,12.44,Same,No,0,\ See Data Dictionary
2023,California,Los Angeles,Surgical Site Infections (SSI),"Hysterectomy, abdominal",930000162,Ronald Reagan UCLA Medical Center,Acute Care Hospital,Major Teaching,108,0,1.45,0,0,2.07,Same,Yes,0.91,
2023,California,Los Angeles,Surgical Site Infections (SSI),"Hysterectomy, vaginal",930000162,Ronald Reagan UCLA Medical Center,Acute Care Hospital,Major Teaching,4,0,0.03,,,,,,0,
2023,California,Los Angeles,Surgical Site Infections (SSI),Kidney surgery,930000162,Ronald Reagan UCLA Medical Center,Acute Care Hospital,Major Teaching,289,0,0.95,0,0,3.87,Same,Yes,0,\ See Data Dictionary
2023,California,Los Angeles,Surgical Site Infections (SSI),Kidney transplant,930000162,Ronald Reagan UCLA Medical Center,Acute Care Hospital,Major Teaching,294,1,1.33,0.75,0.04,3.71,Same,No,1.19,
2023,California,Los Angeles,Surgical Site Infections (SSI),Laminectomy,930000162,Ronald Reagan UCLA Medical Center,Acute Care Hospital,Major Teaching,149,0,0.64,0,0,5.73,Same,Yes,,\ See Data Dictionary
2023,California,Los Angeles,Surgical Site Infections (SSI),Liver transplant,930000162,Ronald Reagan UCLA Medical Center,Acute Care Hospital,Major Teaching,223,2,12,0.17,0.03,0.55,Better,Yes,0.65,
2023,California,Los Angeles,Surgical Site Infections (SSI),Open reduction of fracture,930000162,Ronald Reagan UCLA Medical Center,Acute Care Hospital,Major Teaching,161,0,1.82,0,0,1.64,Same,Yes,0,
2023,California,Los Angeles,Surgical Site Infections (SSI),Ovarian surgery,930000162,Ronald Reagan UCLA Medical Center,Acute Care Hospital,Major Teaching,124,0,0.08,,,,,,,
2023,California,Los Angeles,Surgical Site Infections (SSI),Pacemaker surgery,930000162,Ronald Reagan UCLA Medical Center,Acute Care Hospital,Major Teaching,65,0,0.14,,,,,,,
2023,California,Los Angeles,Surgical Site Infections (SSI),Rectal surgery,930000162,Ronald Reagan UCLA Medical Center,Acute Care Hospital,Major Teaching,94,0,2.78,0,0,1.08,Same,Yes,0,
2023,California,Los Angeles,Surgical Site Infections (SSI),Small bowel surgery,930000162,Ronald Reagan UCLA Medical Center,Acute Care Hospital,Major Teaching,349,4,7.51,0.53,0.17,1.28,Same,Yes,0.46,
2023,California,Los Angeles,Surgical Site Infections (SSI),Spinal fusion,930000162,Ronald Reagan UCLA Medical Center,Acute Care Hospital,Major Teaching,156,3,2.7,1.11,0.28,3.03,Same,No,0,
2023,California,Los Angeles,Surgical Site Infections (SSI),Spleen surgery,930000162,Ronald Reagan UCLA Medical Center,Acute Care Hospital,Major Teaching,63,0,0.33,0,0,11.05,Same,Yes,0,\ See Data Dictionary
2023,California,Los Angeles,Surgical Site Infections (SSI),Thoracic surgery,930000162,Ronald Reagan UCLA Medical Center,Acute Care Hospital,Major Teaching,360,6,2.74,2.19,0.89,4.56,Same,No,0,
2023,California,Los Angeles,Surgical Site Infections (SSI),All procedures,930000163,USC Kenneth Norris Jr. Cancer Hospital,Acute Care Hospital,Major Teaching,27,0,0.34,0,0,10.79,Same,Yes,,\ See Data Dictionary
2023,California,Los Angeles,Surgical Site Infections (SSI),Colon surgery,930000163,USC Kenneth Norris Jr. Cancer Hospital,Acute Care Hospital,Major Teaching,1,0,0.05,,,,,,,
2023,California,Los Angeles,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),930000163,USC Kenneth Norris Jr. Cancer Hospital,Acute Care Hospital,Major Teaching,6,0,0.04,,,,,,,
2023,California,Los Angeles,Surgical Site Infections (SSI),"Hysterectomy, abdominal",930000163,USC Kenneth Norris Jr. Cancer Hospital,Acute Care Hospital,Major Teaching,2,0,0.02,,,,,,,
2023,California,Los Angeles,Surgical Site Infections (SSI),"Hysterectomy, vaginal",930000163,USC Kenneth Norris Jr. Cancer Hospital,Acute Care Hospital,Major Teaching,3,0,0.02,,,,,,,
2023,California,Los Angeles,Surgical Site Infections (SSI),Kidney surgery,930000163,USC Kenneth Norris Jr. Cancer Hospital,Acute Care Hospital,Major Teaching,11,0,0.04,,,,,,,
2023,California,Los Angeles,Surgical Site Infections (SSI),Ovarian surgery,930000163,USC Kenneth Norris Jr. Cancer Hospital,Acute Care Hospital,Major Teaching,1,0,0,,,,,,,
2023,California,Los Angeles,Surgical Site Infections (SSI),Rectal surgery,930000163,USC Kenneth Norris Jr. Cancer Hospital,Acute Care Hospital,Major Teaching,1,0,0.06,,,,,,,
2023,California,Los Angeles,Surgical Site Infections (SSI),Small bowel surgery,930000163,USC Kenneth Norris Jr. Cancer Hospital,Acute Care Hospital,Major Teaching,2,0,0.12,,,,,,,
2023,California,Los Angeles,Surgical Site Infections (SSI),All procedures,930000187,USC Verdugo Hills Hospital,Acute Care Hospital,Major Teaching,861,7,4.16,1.68,0.74,3.33,Same,No,,
2023,California,Los Angeles,Surgical Site Infections (SSI),Appendix surgery,930000187,USC Verdugo Hills Hospital,Acute Care Hospital,Major Teaching,58,0,0.13,,,,,,,
2023,California,Los Angeles,Surgical Site Infections (SSI),"Bile duct, liver or pancreatic surgery",930000187,USC Verdugo Hills Hospital,Acute Care Hospital,Major Teaching,2,0,0.03,,,,,,,
2023,California,Los Angeles,Surgical Site Infections (SSI),Cesarean section,930000187,USC Verdugo Hills Hospital,Acute Care Hospital,Major Teaching,217,0,0.37,0,0,9.97,Same,Yes,0,\ See Data Dictionary
2023,California,Los Angeles,Surgical Site Infections (SSI),Colon surgery,930000187,USC Verdugo Hills Hospital,Acute Care Hospital,Major Teaching,36,2,0.75,2.66,0.32,9.6,Same,No,0,\ See Data Dictionary
2023,California,Los Angeles,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),930000187,USC Verdugo Hills Hospital,Acute Care Hospital,Major Teaching,70,1,0.31,3.27,0.08,18.21,Same,No,0,\ See Data Dictionary
2023,California,Los Angeles,Surgical Site Infections (SSI),Gallbladder surgery,930000187,USC Verdugo Hills Hospital,Acute Care Hospital,Major Teaching,107,3,0.3,10,2.06,29.22,Worse,No,,\ See Data Dictionary
2023,California,Los Angeles,Surgical Site Infections (SSI),Gastric surgery,930000187,USC Verdugo Hills Hospital,Acute Care Hospital,Major Teaching,10,0,0.08,,,,,,0,
2023,California,Los Angeles,Surgical Site Infections (SSI),Hip prosthesis,930000187,USC Verdugo Hills Hospital,Acute Care Hospital,Major Teaching,47,0,0.32,0,0,11.71,Same,Yes,0,\ See Data Dictionary
2023,California,Los Angeles,Surgical Site Infections (SSI),"Hysterectomy, abdominal",930000187,USC Verdugo Hills Hospital,Acute Care Hospital,Major Teaching,23,0,0.19,,,,,,,
2023,California,Los Angeles,Surgical Site Infections (SSI),"Hysterectomy, vaginal",930000187,USC Verdugo Hills Hospital,Acute Care Hospital,Major Teaching,3,0,0.02,,,,,,,
2023,California,Los Angeles,Surgical Site Infections (SSI),Kidney surgery,930000187,USC Verdugo Hills Hospital,Acute Care Hospital,Major Teaching,69,0,0.23,0,0,16.18,Same,Yes,,\ See Data Dictionary
2023,California,Los Angeles,Surgical Site Infections (SSI),Knee prosthesis,930000187,USC Verdugo Hills Hospital,Acute Care Hospital,Major Teaching,44,1,0.25,3.95,0.1,22.02,Same,No,1.99,\ See Data Dictionary
2023,California,Los Angeles,Surgical Site Infections (SSI),Open reduction of fracture,930000187,USC Verdugo Hills Hospital,Acute Care Hospital,Major Teaching,60,0,0.3,0,0,12.26,Same,Yes,2.61,\ See Data Dictionary
2023,California,Los Angeles,Surgical Site Infections (SSI),Ovarian surgery,930000187,USC Verdugo Hills Hospital,Acute Care Hospital,Major Teaching,16,0,0.01,,,,,,,
2023,California,Los Angeles,Surgical Site Infections (SSI),Pacemaker surgery,930000187,USC Verdugo Hills Hospital,Acute Care Hospital,Major Teaching,50,0,0.08,,,,,,,
2023,California,Los Angeles,Surgical Site Infections (SSI),Rectal surgery,930000187,USC Verdugo Hills Hospital,Acute Care Hospital,Major Teaching,22,0,0.42,0,0,8.7,Same,Yes,,\ See Data Dictionary
2023,California,Los Angeles,Surgical Site Infections (SSI),Small bowel surgery,930000187,USC Verdugo Hills Hospital,Acute Care Hospital,Major Teaching,19,0,0.34,0,0,11.01,Same,Yes,8.48,\ See Data Dictionary
2023,California,Los Angeles,Surgical Site Infections (SSI),Spleen surgery,930000187,USC Verdugo Hills Hospital,Acute Care Hospital,Major Teaching,1,0,0.01,,,,,,,
2023,California,Los Angeles,Surgical Site Infections (SSI),Thoracic surgery,930000187,USC Verdugo Hills Hospital,Acute Care Hospital,Major Teaching,7,0,0.03,,,,,,,
2023,California,Los Angeles,Surgical Site Infections (SSI),All procedures,930000191,Adventist Health White Memorial,Acute Care Hospital,Major Teaching,3321,8,17.25,0.46,0.22,0.88,Better,Yes,,
2023,California,Los Angeles,Surgical Site Infections (SSI),Appendix surgery,930000191,Adventist Health White Memorial,Acute Care Hospital,Major Teaching,117,0,0.39,0,0,9.56,Same,Yes,0,\ See Data Dictionary
2023,California,Los Angeles,Surgical Site Infections (SSI),"Bile duct, liver or pancreatic surgery",930000191,Adventist Health White Memorial,Acute Care Hospital,Major Teaching,6,0,0.08,,,,,,,
2023,California,Los Angeles,Surgical Site Infections (SSI),Cardiac surgery,930000191,Adventist Health White Memorial,Acute Care Hospital,Major Teaching,19,0,0.09,,,,,,,
2023,California,Los Angeles,Surgical Site Infections (SSI),Cesarean section,930000191,Adventist Health White Memorial,Acute Care Hospital,Major Teaching,1051,2,2.19,0.91,0.15,3.02,Same,No,0.69,
2023,California,Los Angeles,Surgical Site Infections (SSI),Colon surgery,930000191,Adventist Health White Memorial,Acute Care Hospital,Major Teaching,82,1,1.85,0.54,0.03,2.67,Same,Yes,2.49,
2023,California,Los Angeles,Surgical Site Infections (SSI),"Coronary bypass,chest and donor incisions",930000191,Adventist Health White Memorial,Acute Care Hospital,Major Teaching,32,0,0.24,0,0,15.44,Same,Yes,,\ See Data Dictionary
2023,California,Los Angeles,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),930000191,Adventist Health White Memorial,Acute Care Hospital,Major Teaching,176,0,0.76,0,0,4.83,Same,Yes,0,\ See Data Dictionary
2023,California,Los Angeles,Surgical Site Infections (SSI),Gallbladder surgery,930000191,Adventist Health White Memorial,Acute Care Hospital,Major Teaching,250,1,0.99,1.01,0.03,5.62,Same,No,1.87,\ See Data Dictionary
2023,California,Los Angeles,Surgical Site Infections (SSI),Gastric surgery,930000191,Adventist Health White Memorial,Acute Care Hospital,Major Teaching,18,0,0.15,,,,,,,
2023,California,Los Angeles,Surgical Site Infections (SSI),Hip prosthesis,930000191,Adventist Health White Memorial,Acute Care Hospital,Major Teaching,64,0,0.43,0,0,8.5,Same,Yes,0,\ See Data Dictionary
2023,California,Los Angeles,Surgical Site Infections (SSI),"Hysterectomy, abdominal",930000191,Adventist Health White Memorial,Acute Care Hospital,Major Teaching,141,0,1.22,0,0,2.47,Same,Yes,2.75,
2023,California,Los Angeles,Surgical Site Infections (SSI),"Hysterectomy, vaginal",930000191,Adventist Health White Memorial,Acute Care Hospital,Major Teaching,23,1,0.17,,,,,,3.3,
2023,California,Los Angeles,Surgical Site Infections (SSI),Kidney surgery,930000191,Adventist Health White Memorial,Acute Care Hospital,Major Teaching,23,1,0.08,,,,,,,
2023,California,Los Angeles,Surgical Site Infections (SSI),Knee prosthesis,930000191,Adventist Health White Memorial,Acute Care Hospital,Major Teaching,181,0,0.67,0,0,5.49,Same,Yes,0.96,\ See Data Dictionary
2023,California,Los Angeles,Surgical Site Infections (SSI),Laminectomy,930000191,Adventist Health White Memorial,Acute Care Hospital,Major Teaching,260,1,0.97,1.03,0.03,5.72,Same,No,0,\ See Data Dictionary
